county,Year,Month,ndvi
Sacramento,2012,8,0.3277
Santa Barbara,2012,8,0.6189
Calaveras,2012,8,0.57775
Ventura,2012,8,0.42910000000000004
Los Angeles,2012,8,0.48325
Sonoma,2012,8,0.8481000000000001
Kings,2012,8,-0.0337
San Diego,2012,8,0.36105000000000004
Placer,2012,8,0.83735
San Francisco,2012,8,
Marin,2012,8,0.45485000000000003
Mariposa,2012,8,0.70735
Lassen,2012,8,0.37815000000000004
Napa,2012,8,0.60505
Shasta,2012,8,0.72535
Monterey,2012,8,0.2363
Trinity,2012,8,0.7834500000000001
Mendocino,2012,8,0.8332
Inyo,2012,8,0.15505000000000002
Mono,2012,8,0.14945
Tuolumne,2012,8,0.6314000000000001
Solano,2012,8,0.1716
San Bernardino,2012,8,0.07935
Contra Costa,2012,8,0.29365
Alpine,2012,8,0.53825
El Dorado,2012,8,0.7988000000000001
Yolo,2012,8,0.28705
Yuba,2012,8,0.4404
San Benito,2012,8,0.2929
Humboldt,2012,8,0.7576
Riverside,2012,8,0.1297
Kern,2012,8,0.19195
Colusa,2012,8,0.69635
Del Norte,2012,8,0.78315
Modoc,2012,8,0.20355
Fresno,2012,8,0.30705
Madera,2012,8,0.36575
Santa Clara,2012,8,0.34805
Tehama,2012,8,0.26890000000000003
San Joaquin,2012,8,0.3206
Alameda,2012,8,0.56975
Nevada,2012,8,0.8128000000000001
Butte,2012,8,0.31105
Merced,2012,8,0.5670000000000001
Tulare,2012,8,0.41105
Stanislaus,2012,8,0.5512
Orange,2012,8,0.38045
Imperial,2012,8,0.27590000000000003
Sutter,2012,8,0.867
Amador,2012,8,0.6725
Lake,2012,8,0.76775
Plumas,2012,8,0.79035
San Mateo,2012,8,0.6654
Siskiyou,2012,8,0.2516
Santa Cruz,2012,8,0.77495
Glenn,2012,8,0.20915
San Luis Obispo,2012,8,0.4274
Sierra,2012,9,0.6265000000000001
Sacramento,2012,9,0.3206
Santa Barbara,2012,9,0.6322
Calaveras,2012,9,0.5992500000000001
Ventura,2012,9,0.42295
Los Angeles,2012,9,0.48505000000000004
Sonoma,2012,9,0.8490000000000001
Kings,2012,9,0.11610000000000001
San Diego,2012,9,0.379
Placer,2012,9,0.83945
San Francisco,2012,9,
Marin,2012,9,0.4259
Mariposa,2012,9,0.7088
Lassen,2012,9,0.34385
Napa,2012,9,0.5929
Shasta,2012,9,0.7199
Monterey,2012,9,0.23965
Trinity,2012,9,0.78945
Mendocino,2012,9,0.8736
Inyo,2012,9,0.1531
Mono,2012,9,0.13490000000000002
Tuolumne,2012,9,0.66595
Solano,2012,9,0.1153
San Bernardino,2012,9,0.07590000000000001
Contra Costa,2012,9,0.31980000000000003
Alpine,2012,9,0.5248
El Dorado,2012,9,0.7818
Yolo,2012,9,0.27285000000000004
Yuba,2012,9,0.42415
San Benito,2012,9,0.2655
Humboldt,2012,9,0.7331000000000001
Riverside,2012,9,0.11135
Kern,2012,9,0.19455
Colusa,2012,9,0.45195
Del Norte,2012,9,0.7709
Modoc,2012,9,0.185
Fresno,2012,9,0.30055000000000004
Madera,2012,9,0.36010000000000003
Santa Clara,2012,9,0.34895000000000004
Tehama,2012,9,0.23055
San Joaquin,2012,9,0.29765
Alameda,2012,9,0.5559000000000001
Nevada,2012,9,0.80335
Butte,2012,9,0.2984
Merced,2012,9,0.34875
Tulare,2012,9,0.40445000000000003
Stanislaus,2012,9,0.5013500000000001
Orange,2012,9,0.3931
Imperial,2012,9,0.37265000000000004
Sutter,2012,9,0.6988000000000001
Amador,2012,9,0.729
Lake,2012,9,0.7655000000000001
Plumas,2012,9,0.7969
San Mateo,2012,9,0.5528000000000001
Siskiyou,2012,9,0.23220000000000002
Santa Cruz,2012,9,0.77775
Glenn,2012,9,0.20720000000000002
San Luis Obispo,2012,9,0.44670000000000004
Sierra,2012,10,0.6444000000000001
Sacramento,2012,10,0.39775
Santa Barbara,2012,10,0.6247
Calaveras,2012,10,0.63925
Ventura,2012,10,0.45
Los Angeles,2012,10,0.5184500000000001
Sonoma,2012,10,0.8763000000000001
Kings,2012,10,0.17120000000000002
San Diego,2012,10,0.3578
Placer,2012,10,0.8259000000000001
San Francisco,2012,10,
Marin,2012,10,0.5113
Mariposa,2012,10,0.72575
Lassen,2012,10,0.38965
Napa,2012,10,0.64405
Shasta,2012,10,0.71525
Monterey,2012,10,0.2482
Trinity,2012,10,0.8131
Mendocino,2012,10,0.8590500000000001
Inyo,2012,10,0.15515
Mono,2012,10,0.16540000000000002
Tuolumne,2012,10,0.6846
Solano,2012,10,0.09140000000000001
San Bernardino,2012,10,0.0763
Contra Costa,2012,10,0.30695
Alpine,2012,10,0.55955
El Dorado,2012,10,0.7873
Yolo,2012,10,0.31845
Yuba,2012,10,0.47345000000000004
San Benito,2012,10,0.2913
Humboldt,2012,10,0.7416
Riverside,2012,10,0.11105000000000001
Kern,2012,10,0.21860000000000002
Colusa,2012,10,0.36210000000000003
Del Norte,2012,10,0.7946500000000001
Modoc,2012,10,0.20980000000000001
Fresno,2012,10,0.32925000000000004
Madera,2012,10,0.39295
Santa Clara,2012,10,0.37795
Tehama,2012,10,0.24500000000000002
San Joaquin,2012,10,0.32665
Alameda,2012,10,0.5931000000000001
Nevada,2012,10,0.82845
Butte,2012,10,0.39030000000000004
Merced,2012,10,0.33945000000000003
Tulare,2012,10,0.41140000000000004
Stanislaus,2012,10,0.5689000000000001
Orange,2012,10,0.38195
Imperial,2012,10,0.315
Sutter,2012,10,0.36825
Amador,2012,10,0.6884
Lake,2012,10,0.74185
Plumas,2012,10,0.77025
San Mateo,2012,10,0.57245
Siskiyou,2012,10,0.2376
Santa Cruz,2012,10,0.78225
Glenn,2012,10,0.20485
San Luis Obispo,2012,10,0.511
Sierra,2012,11,0.383
Sacramento,2012,11,0.5477000000000001
Santa Barbara,2012,11,0.5996
Calaveras,2012,11,0.7040000000000001
Ventura,2012,11,0.4016
Los Angeles,2012,11,0.5035000000000001
Sonoma,2012,11,0.892
Kings,2012,11,0.1097
San Diego,2012,11,0.2998
Placer,2012,11,0.7594000000000001
San Francisco,2012,11,
Marin,2012,11,0.7092
Mariposa,2012,11,0.6984
Lassen,2012,11,0.48650000000000004
Napa,2012,11,0.6938000000000001
Shasta,2012,11,0.6793
Monterey,2012,11,0.35660000000000003
Trinity,2012,11,0.8250000000000001
Mendocino,2012,11,0.863
Inyo,2012,11,0.16340000000000002
Mono,2012,11,0.12940000000000002
Tuolumne,2012,11,0.6896
Solano,2012,11,0.15560000000000002
San Bernardino,2012,11,0.0747
Contra Costa,2012,11,0.4052
Alpine,2012,11,0.507
El Dorado,2012,11,0.761
Yolo,2012,11,0.3723
Yuba,2012,11,0.5931000000000001
San Benito,2012,11,0.31220000000000003
Humboldt,2012,11,0.7574000000000001
Riverside,2012,11,0.11720000000000001
Kern,2012,11,0.223
Colusa,2012,11,0.37620000000000003
Del Norte,2012,11,0.7272000000000001
Modoc,2012,11,0.25830000000000003
Fresno,2012,11,0.35100000000000003
Madera,2012,11,0.4309
Santa Clara,2012,11,0.42900000000000005
Tehama,2012,11,0.3195
San Joaquin,2012,11,0.3321
Alameda,2012,11,0.6622
Nevada,2012,11,0.8142
Butte,2012,11,0.5332
Merced,2012,11,0.34640000000000004
Tulare,2012,11,0.4218
Stanislaus,2012,11,0.5605
Orange,2012,11,0.34450000000000003
Imperial,2012,11,0.37610000000000005
Sutter,2012,11,0.098
Amador,2012,11,0.7538
Lake,2012,11,0.6863
Plumas,2012,11,0.8681000000000001
San Mateo,2012,11,0.6689
Siskiyou,2012,11,0.262
Santa Cruz,2012,11,0.8291000000000001
Glenn,2012,11,0.21780000000000002
San Luis Obispo,2012,11,0.5546
Sierra,2012,12,0.2144
Sacramento,2012,12,0.5515
Santa Barbara,2012,12,0.7387
Calaveras,2012,12,0.7213
Ventura,2012,12,0.48395000000000005
Los Angeles,2012,12,0.513
Sonoma,2012,12,0.7534000000000001
Kings,2012,12,0.13115000000000002
San Diego,2012,12,0.40505
Placer,2012,12,0.7824500000000001
San Francisco,2012,12,
Marin,2012,12,0.72095
Mariposa,2012,12,0.78
Lassen,2012,12,0.25265
Napa,2012,12,0.7044
Shasta,2012,12,0.7815000000000001
Monterey,2012,12,0.6393500000000001
Trinity,2012,12,0.798
Mendocino,2012,12,0.8683000000000001
Inyo,2012,12,0.15755
Mono,2012,12,0.00415
Tuolumne,2012,12,0.5034000000000001
Solano,2012,12,0.2574
San Bernardino,2012,12,0.084
Contra Costa,2012,12,0.48225
Alpine,2012,12,0.38615
El Dorado,2012,12,0.8219500000000001
Yolo,2012,12,0.48765000000000003
Yuba,2012,12,0.6233000000000001
San Benito,2012,12,0.5905
Humboldt,2012,12,0.6592
Riverside,2012,12,0.11420000000000001
Kern,2012,12,0.46405
Colusa,2012,12,0.4077
Del Norte,2012,12,0.81555
Modoc,2012,12,0.13145
Fresno,2012,12,0.49675
Madera,2012,12,0.58955
Santa Clara,2012,12,0.50715
Tehama,2012,12,0.44225000000000003
San Joaquin,2012,12,0.35745
Alameda,2012,12,0.67715
Nevada,2012,12,0.79205
Butte,2012,12,0.6102000000000001
Merced,2012,12,0.30710000000000004
Tulare,2012,12,0.5054500000000001
Stanislaus,2012,12,0.6108
Orange,2012,12,0.4172
Imperial,2012,12,0.48995
Sutter,2012,12,0.1029
Amador,2012,12,0.76095
Lake,2012,12,0.76985
Plumas,2012,12,0.6334500000000001
San Mateo,2012,12,0.6724
Siskiyou,2012,12,0.3425
Santa Cruz,2012,12,0.8241
Glenn,2012,12,0.4086
San Luis Obispo,2012,12,0.6018
Sierra,2013,1,0.17785
Sacramento,2013,1,0.57855
Santa Barbara,2013,1,0.70325
Calaveras,2013,1,0.6975
Ventura,2013,1,0.5721
Los Angeles,2013,1,0.52335
Sonoma,2013,1,0.8873500000000001
Kings,2013,1,0.1053
San Diego,2013,1,0.4505
Placer,2013,1,0.83055
San Francisco,2013,1,
Marin,2013,1,0.71225
Mariposa,2013,1,0.73965
Lassen,2013,1,0.058100000000000006
Napa,2013,1,0.6929500000000001
Shasta,2013,1,0.7026
Monterey,2013,1,0.6774
Trinity,2013,1,0.7301500000000001
Mendocino,2013,1,0.8677
Inyo,2013,1,0.15175
Mono,2013,1,-0.00355
Tuolumne,2013,1,0.1743
Solano,2013,1,0.38825000000000004
San Bernardino,2013,1,0.0799
Contra Costa,2013,1,0.45945
Alpine,2013,1,0.1922
El Dorado,2013,1,0.749
Yolo,2013,1,0.5081
Yuba,2013,1,0.6217
San Benito,2013,1,0.59355
Humboldt,2013,1,0.72835
Riverside,2013,1,0.1082
Kern,2013,1,0.50175
Colusa,2013,1,0.31770000000000004
Del Norte,2013,1,0.7977500000000001
Modoc,2013,1,-0.007200000000000001
Fresno,2013,1,0.5429
Madera,2013,1,0.5629500000000001
Santa Clara,2013,1,0.5135500000000001
Tehama,2013,1,0.45605
San Joaquin,2013,1,0.33630000000000004
Alameda,2013,1,0.6698000000000001
Nevada,2013,1,0.7522500000000001
Butte,2013,1,0.58225
Merced,2013,1,0.31635
Tulare,2013,1,0.5357000000000001
Stanislaus,2013,1,0.48055000000000003
Orange,2013,1,0.38375000000000004
Imperial,2013,1,0.4561
Sutter,2013,1,0.061000000000000006
Amador,2013,1,0.7426
Lake,2013,1,0.7587
Plumas,2013,1,0.60695
San Mateo,2013,1,0.66025
Siskiyou,2013,1,0.31005
Santa Cruz,2013,1,0.8034
Glenn,2013,1,0.39985000000000004
San Luis Obispo,2013,1,0.5632
Sierra,2013,2,0.19195
Sacramento,2013,2,0.5603
Santa Barbara,2013,2,0.73585
Calaveras,2013,2,0.68515
Ventura,2013,2,0.5682
Los Angeles,2013,2,0.5640000000000001
Sonoma,2013,2,0.8815000000000001
Kings,2013,2,0.1489
San Diego,2013,2,0.4742
Placer,2013,2,0.80155
San Francisco,2013,2,
Marin,2013,2,0.7368
Mariposa,2013,2,0.7159500000000001
Lassen,2013,2,0.0346
Napa,2013,2,0.6789000000000001
Shasta,2013,2,0.68265
Monterey,2013,2,0.7120000000000001
Trinity,2013,2,0.79245
Mendocino,2013,2,0.85085
Inyo,2013,2,0.14595
Mono,2013,2,0.0047
Tuolumne,2013,2,0.2655
Solano,2013,2,0.4101
San Bernardino,2013,2,0.07880000000000001
Contra Costa,2013,2,0.50125
Alpine,2013,2,0.21485
El Dorado,2013,2,0.789
Yolo,2013,2,0.5396000000000001
Yuba,2013,2,0.6331
San Benito,2013,2,0.6802
Humboldt,2013,2,0.7309
Riverside,2013,2,0.10555
Kern,2013,2,0.50525
Colusa,2013,2,0.36365000000000003
Del Norte,2013,2,0.78815
Modoc,2013,2,-0.0079
Fresno,2013,2,0.5293
Madera,2013,2,0.59785
Santa Clara,2013,2,0.598
Tehama,2013,2,0.54095
San Joaquin,2013,2,0.4304
Alameda,2013,2,0.68965
Nevada,2013,2,0.79195
Butte,2013,2,0.5991000000000001
Merced,2013,2,0.48315
Tulare,2013,2,0.5957
Stanislaus,2013,2,0.50515
Orange,2013,2,0.37925000000000003
Imperial,2013,2,0.47235000000000005
Sutter,2013,2,0.328
Amador,2013,2,0.70425
Lake,2013,2,0.72395
Plumas,2013,2,0.7405
San Mateo,2013,2,0.6433
Siskiyou,2013,2,0.33795000000000003
Santa Cruz,2013,2,0.73295
Glenn,2013,2,0.48985
San Luis Obispo,2013,2,0.5538500000000001
Sierra,2013,3,0.18805000000000002
Sacramento,2013,3,0.60195
Santa Barbara,2013,3,0.7228
Calaveras,2013,3,0.6845
Ventura,2013,3,0.5543
Los Angeles,2013,3,0.6064
Sonoma,2013,3,0.8887
Kings,2013,3,0.12175000000000001
San Diego,2013,3,0.49765000000000004
Placer,2013,3,0.7848
San Francisco,2013,3,
Marin,2013,3,0.7190000000000001
Mariposa,2013,3,0.7109500000000001
Lassen,2013,3,0.3436
Napa,2013,3,0.65695
Shasta,2013,3,0.6676500000000001
Monterey,2013,3,0.5727
Trinity,2013,3,0.7433000000000001
Mendocino,2013,3,0.8709
Inyo,2013,3,0.14500000000000002
Mono,2013,3,0.10825
Tuolumne,2013,3,0.40455
Solano,2013,3,0.39725
San Bernardino,2013,3,0.0824
Contra Costa,2013,3,0.48475
Alpine,2013,3,0.17320000000000002
El Dorado,2013,3,0.76375
Yolo,2013,3,0.6917500000000001
Yuba,2013,3,0.69845
San Benito,2013,3,0.64165
Humboldt,2013,3,0.7244
Riverside,2013,3,0.10185000000000001
Kern,2013,3,0.39880000000000004
Colusa,2013,3,0.40775
Del Norte,2013,3,0.7652
Modoc,2013,3,0.2649
Fresno,2013,3,0.4747
Madera,2013,3,0.6605500000000001
Santa Clara,2013,3,0.67935
Tehama,2013,3,0.64375
San Joaquin,2013,3,0.44680000000000003
Alameda,2013,3,0.7112
Nevada,2013,3,0.8019000000000001
Butte,2013,3,0.65115
Merced,2013,3,0.55335
Tulare,2013,3,0.68035
Stanislaus,2013,3,0.6005
Orange,2013,3,0.37755
Imperial,2013,3,0.4016
Sutter,2013,3,0.2587
Amador,2013,3,0.7049000000000001
Lake,2013,3,0.7158
Plumas,2013,3,0.75605
San Mateo,2013,3,0.65845
Siskiyou,2013,3,0.3905
Santa Cruz,2013,3,0.72235
Glenn,2013,3,0.5701
San Luis Obispo,2013,3,0.57675
Sierra,2013,4,0.44010000000000005
Sacramento,2013,4,0.5724
Santa Barbara,2013,4,0.7106
Calaveras,2013,4,0.68645
Ventura,2013,4,0.5326500000000001
Los Angeles,2013,4,0.5504
Sonoma,2013,4,0.85075
Kings,2013,4,0.12605
San Diego,2013,4,0.47515
Placer,2013,4,0.8026000000000001
San Francisco,2013,4,
Marin,2013,4,0.73035
Mariposa,2013,4,0.71345
Lassen,2013,4,0.3648
Napa,2013,4,0.7304
Shasta,2013,4,0.7329
Monterey,2013,4,0.33245
Trinity,2013,4,0.7464500000000001
Mendocino,2013,4,0.8142
Inyo,2013,4,0.13725
Mono,2013,4,0.10070000000000001
Tuolumne,2013,4,0.6212500000000001
Solano,2013,4,0.15945
San Bernardino,2013,4,0.07780000000000001
Contra Costa,2013,4,0.46950000000000003
Alpine,2013,4,0.42985
El Dorado,2013,4,0.7436
Yolo,2013,4,0.5084500000000001
Yuba,2013,4,0.7312500000000001
San Benito,2013,4,0.52325
Humboldt,2013,4,0.72995
Riverside,2013,4,0.09545000000000001
Kern,2013,4,0.2514
Colusa,2013,4,0.3443
Del Norte,2013,4,0.7748
Modoc,2013,4,0.2571
Fresno,2013,4,0.3533
Madera,2013,4,0.5881000000000001
Santa Clara,2013,4,0.68035
Tehama,2013,4,0.59175
San Joaquin,2013,4,0.37925000000000003
Alameda,2013,4,0.7534500000000001
Nevada,2013,4,0.7671
Butte,2013,4,0.6667000000000001
Merced,2013,4,0.5296500000000001
Tulare,2013,4,0.7248
Stanislaus,2013,4,0.6096
Orange,2013,4,0.4043
Imperial,2013,4,0.38135
Sutter,2013,4,0.24585
Amador,2013,4,0.7443000000000001
Lake,2013,4,0.7436
Plumas,2013,4,0.7527
San Mateo,2013,4,0.7965500000000001
Siskiyou,2013,4,0.45570000000000005
Santa Cruz,2013,4,0.77015
Glenn,2013,4,0.54965
San Luis Obispo,2013,4,0.5448000000000001
Sierra,2013,5,0.62215
Sacramento,2013,5,0.37415000000000004
Santa Barbara,2013,5,0.6783
Calaveras,2013,5,0.6666500000000001
Ventura,2013,5,0.4713
Los Angeles,2013,5,0.5252
Sonoma,2013,5,0.85955
Kings,2013,5,0.23055
San Diego,2013,5,0.40555
Placer,2013,5,0.83365
San Francisco,2013,5,
Marin,2013,5,0.5920500000000001
Mariposa,2013,5,0.7264
Lassen,2013,5,0.4308
Napa,2013,5,0.6719
Shasta,2013,5,0.7584500000000001
Monterey,2013,5,0.28400000000000003
Trinity,2013,5,0.7603000000000001
Mendocino,2013,5,0.8252
Inyo,2013,5,0.12610000000000002
Mono,2013,5,0.13725
Tuolumne,2013,5,0.6189
Solano,2013,5,0.1875
San Bernardino,2013,5,0.07875
Contra Costa,2013,5,0.366
Alpine,2013,5,0.45030000000000003
El Dorado,2013,5,0.7778
Yolo,2013,5,0.4121
Yuba,2013,5,0.5195500000000001
San Benito,2013,5,0.37465000000000004
Humboldt,2013,5,0.7845000000000001
Riverside,2013,5,0.0917
Kern,2013,5,0.21335
Colusa,2013,5,0.45985000000000004
Del Norte,2013,5,0.7593500000000001
Modoc,2013,5,0.2687
Fresno,2013,5,0.29000000000000004
Madera,2013,5,0.45325000000000004
Santa Clara,2013,5,0.44165000000000004
Tehama,2013,5,0.3658
San Joaquin,2013,5,0.32115
Alameda,2013,5,0.68905
Nevada,2013,5,0.8028500000000001
Butte,2013,5,0.46480000000000005
Merced,2013,5,0.39125000000000004
Tulare,2013,5,0.5678000000000001
Stanislaus,2013,5,0.59185
Orange,2013,5,0.38175000000000003
Imperial,2013,5,0.42360000000000003
Sutter,2013,5,0.14930000000000002
Amador,2013,5,0.6879500000000001
Lake,2013,5,0.7666000000000001
Plumas,2013,5,0.7462000000000001
San Mateo,2013,5,0.7676000000000001
Siskiyou,2013,5,0.40800000000000003
Santa Cruz,2013,5,0.7835500000000001
Glenn,2013,5,0.29805000000000004
San Luis Obispo,2013,5,0.50015
Sierra,2013,6,0.5801000000000001
Sacramento,2013,6,0.33525
Santa Barbara,2013,6,0.62055
Calaveras,2013,6,0.64285
Ventura,2013,6,0.43710000000000004
Los Angeles,2013,6,0.4808
Sonoma,2013,6,0.8401000000000001
Kings,2013,6,0.5899
San Diego,2013,6,0.36355000000000004
Placer,2013,6,0.8454
San Francisco,2013,6,
Marin,2013,6,0.553
Mariposa,2013,6,0.7167
Lassen,2013,6,0.41855000000000003
Napa,2013,6,0.6577000000000001
Shasta,2013,6,0.74865
Monterey,2013,6,0.25935
Trinity,2013,6,0.7412000000000001
Mendocino,2013,6,0.78595
Inyo,2013,6,0.1237
Mono,2013,6,0.1559
Tuolumne,2013,6,0.63425
Solano,2013,6,0.23125
San Bernardino,2013,6,0.07490000000000001
Contra Costa,2013,6,0.32355
Alpine,2013,6,0.49585
El Dorado,2013,6,0.7966500000000001
Yolo,2013,6,0.46390000000000003
Yuba,2013,6,0.46505
San Benito,2013,6,0.32235
Humboldt,2013,6,0.7967500000000001
Riverside,2013,6,0.08905
Kern,2013,6,0.1957
Colusa,2013,6,0.7482500000000001
Del Norte,2013,6,0.7775500000000001
Modoc,2013,6,0.2285
Fresno,2013,6,0.2924
Madera,2013,6,0.39785000000000004
Santa Clara,2013,6,0.38835000000000003
Tehama,2013,6,0.2669
San Joaquin,2013,6,0.33575
Alameda,2013,6,0.6834
Nevada,2013,6,0.79285
Butte,2013,6,0.39805
Merced,2013,6,0.65845
Tulare,2013,6,0.4712
Stanislaus,2013,6,0.5670000000000001
Orange,2013,6,0.38605
Imperial,2013,6,0.31275000000000003
Sutter,2013,6,0.769
Amador,2013,6,0.69465
Lake,2013,6,0.7585500000000001
Plumas,2013,6,0.74685
San Mateo,2013,6,0.7009000000000001
Siskiyou,2013,6,0.30705
Santa Cruz,2013,6,0.7461
Glenn,2013,6,0.2427
San Luis Obispo,2013,6,0.43065000000000003
Sierra,2013,7,0.61075
Sacramento,2013,7,0.3241
Santa Barbara,2013,7,0.6053000000000001
Calaveras,2013,7,0.62255
Ventura,2013,7,0.4092
Los Angeles,2013,7,0.4766
Sonoma,2013,7,0.8611000000000001
Kings,2013,7,0.8175
San Diego,2013,7,0.35265
Placer,2013,7,0.8388500000000001
San Francisco,2013,7,
Marin,2013,7,0.47090000000000004
Mariposa,2013,7,0.6858000000000001
Lassen,2013,7,0.40935000000000005
Napa,2013,7,0.6707000000000001
Shasta,2013,7,0.7074
Monterey,2013,7,0.24455000000000002
Trinity,2013,7,0.7653500000000001
Mendocino,2013,7,0.80755
Inyo,2013,7,0.13595000000000002
Mono,2013,7,0.19145
Tuolumne,2013,7,0.63615
Solano,2013,7,0.14545
San Bernardino,2013,7,0.077
Contra Costa,2013,7,0.31035
Alpine,2013,7,0.5076
El Dorado,2013,7,0.7897000000000001
Yolo,2013,7,0.4063
Yuba,2013,7,0.43495
San Benito,2013,7,0.30855
Humboldt,2013,7,0.7687
Riverside,2013,7,0.08685000000000001
Kern,2013,7,0.1925
Colusa,2013,7,0.7270500000000001
Del Norte,2013,7,0.7711
Modoc,2013,7,0.19885
Fresno,2013,7,0.3002
Madera,2013,7,0.37755
Santa Clara,2013,7,0.36685
Tehama,2013,7,0.24750000000000003
San Joaquin,2013,7,0.33380000000000004
Alameda,2013,7,0.6172000000000001
Nevada,2013,7,0.79505
Butte,2013,7,0.3552
Merced,2013,7,0.61965
Tulare,2013,7,0.43105000000000004
Stanislaus,2013,7,0.5952500000000001
Orange,2013,7,0.37485
Imperial,2013,7,0.3196
Sutter,2013,7,0.8885500000000001
Amador,2013,7,0.6521
Lake,2013,7,0.7516
Plumas,2013,7,0.7292500000000001
San Mateo,2013,7,0.6739
Siskiyou,2013,7,0.24295
Santa Cruz,2013,7,0.7584000000000001
Glenn,2013,7,0.21830000000000002
San Luis Obispo,2013,7,0.41925
Sierra,2013,8,0.61295
Sacramento,2013,8,0.32530000000000003
Santa Barbara,2013,8,0.6035
Calaveras,2013,8,0.61485
Ventura,2013,8,0.40635000000000004
Los Angeles,2013,8,0.44530000000000003
Sonoma,2013,8,0.83965
Kings,2013,8,0.76785
San Diego,2013,8,0.35445000000000004
Placer,2013,8,0.8212
San Francisco,2013,8,
Marin,2013,8,0.49595
Mariposa,2013,8,0.6848500000000001
Lassen,2013,8,0.37645
Napa,2013,8,0.65685
Shasta,2013,8,0.68965
Monterey,2013,8,0.2519
Trinity,2013,8,0.7707
Mendocino,2013,8,0.81525
Inyo,2013,8,0.12915000000000001
Mono,2013,8,0.14055
Tuolumne,2013,8,0.6106
Solano,2013,8,0.10755
San Bernardino,2013,8,0.08365
Contra Costa,2013,8,0.29555000000000003
Alpine,2013,8,0.4963
El Dorado,2013,8,0.76725
Yolo,2013,8,0.2685
Yuba,2013,8,0.4194
San Benito,2013,8,0.27985
Humboldt,2013,8,0.7458
Riverside,2013,8,0.10185000000000001
Kern,2013,8,0.19690000000000002
Colusa,2013,8,0.6594
Del Norte,2013,8,0.7878000000000001
Modoc,2013,8,0.19405
Fresno,2013,8,0.32145
Madera,2013,8,0.37285
Santa Clara,2013,8,0.3759
Tehama,2013,8,0.25705
San Joaquin,2013,8,0.3179
Alameda,2013,8,0.6323000000000001
Nevada,2013,8,0.7923
Butte,2013,8,0.35895
Merced,2013,8,0.49610000000000004
Tulare,2013,8,0.43370000000000003
Stanislaus,2013,8,0.5611
Orange,2013,8,0.3694
Imperial,2013,8,0.3488
Sutter,2013,8,0.80205
Amador,2013,8,0.64825
Lake,2013,8,0.7574000000000001
Plumas,2013,8,0.75305
San Mateo,2013,8,0.6303000000000001
Siskiyou,2013,8,0.24165
Santa Cruz,2013,8,0.7467
Glenn,2013,8,0.2046
San Luis Obispo,2013,8,0.42500000000000004
Sierra,2013,9,0.59645
Sacramento,2013,9,0.34995000000000004
Santa Barbara,2013,9,0.6067
Calaveras,2013,9,0.621
Ventura,2013,9,0.36465000000000003
Los Angeles,2013,9,0.43765000000000004
Sonoma,2013,9,0.8520000000000001
Kings,2013,9,0.6453
San Diego,2013,9,0.3543
Placer,2013,9,0.8191
San Francisco,2013,9,
Marin,2013,9,0.45035000000000003
Mariposa,2013,9,0.68025
Lassen,2013,9,0.3659
Napa,2013,9,0.65115
Shasta,2013,9,0.7201000000000001
Monterey,2013,9,0.25315
Trinity,2013,9,0.77785
Mendocino,2013,9,0.8319000000000001
Inyo,2013,9,0.1318
Mono,2013,9,0.11665
Tuolumne,2013,9,0.48705000000000004
Solano,2013,9,0.10545
San Bernardino,2013,9,0.08710000000000001
Contra Costa,2013,9,0.31375000000000003
Alpine,2013,9,0.506
El Dorado,2013,9,0.77175
Yolo,2013,9,0.2691
Yuba,2013,9,0.43715000000000004
San Benito,2013,9,0.2947
Humboldt,2013,9,0.7362500000000001
Riverside,2013,9,0.1661
Kern,2013,9,0.19655
Colusa,2013,9,0.42100000000000004
Del Norte,2013,9,0.79905
Modoc,2013,9,0.21215
Fresno,2013,9,0.29115
Madera,2013,9,0.37160000000000004
Santa Clara,2013,9,0.3603
Tehama,2013,9,0.2361
San Joaquin,2013,9,0.3114
Alameda,2013,9,0.6078
Nevada,2013,9,0.8033
Butte,2013,9,0.3638
Merced,2013,9,0.41050000000000003
Tulare,2013,9,0.4098
Stanislaus,2013,9,0.47300000000000003
Orange,2013,9,0.3502
Imperial,2013,9,0.27165
Sutter,2013,9,0.6153000000000001
Amador,2013,9,0.63795
Lake,2013,9,0.7424000000000001
Plumas,2013,9,0.7855500000000001
San Mateo,2013,9,0.5695
Siskiyou,2013,9,0.24595
Santa Cruz,2013,9,0.7503000000000001
Glenn,2013,9,0.21495
San Luis Obispo,2013,9,0.42345
Sierra,2013,10,0.6112000000000001
Sacramento,2013,10,0.33890000000000003
Santa Barbara,2013,10,0.6002000000000001
Calaveras,2013,10,0.6178
Ventura,2013,10,0.3422
Los Angeles,2013,10,0.4318
Sonoma,2013,10,0.8528
Kings,2013,10,0.343
San Diego,2013,10,0.37920000000000004
Placer,2013,10,0.7912
San Francisco,2013,10,
Marin,2013,10,0.46380000000000005
Mariposa,2013,10,0.6752
Lassen,2013,10,0.3623
Napa,2013,10,0.6305000000000001
Shasta,2013,10,0.6960000000000001
